"","output_prefix","name","motif_id","cluster","total_tfbs","CD8_Good_mean_score","CD8_Good_bound","CD8_Poor_mean_score","CD8_Poor_bound","CD8_Good_CD8_Poor_change","CD8_Good_CD8_Poor_pvalue","CD8_Good_CD8_Poor_highlighted","Significance","negLog10Pval","negLog10Pval_capped","Capped"
"1272","ARF27_MA1691.2","ARF27","MA1691.2","C_ARF27",8761,0.46648,280,0.57813,308,-0.02602,2.0966e-35,"False","Not Significant",34.6784844185395,5,"Capped"
"1273","ARF29_MA1692.2","ARF29","MA1692.2","C_ARF29",2987,0.73164,252,0.83303,300,0.01995,2.09187e-21,"False","Not Significant",20.6794653083501,5,"Capped"
"1274","ARF34_MA1693.2","ARF34","MA1693.2","C_ARF34",7827,0.56718,403,0.69781,487,-0.04247,1.06477e-62,"False","Not Significant",61.972744193651,5,"Capped"
"1275","ARF35_MA1694.2","ARF35","MA1694.2","C_ARF35",2683,0.85904,304,0.99673,359,-0.03252,6.0317e-37,"False","Not Significant",36.219560267202,5,"Capped"
"1276","ARF36_MA1695.2","ARF36","MA1695.2","C_ARF36",7932,0.62595,421,0.74897,516,-0.02586,1.54535e-42,"False","Not Significant",41.8109731435181,5,"Capped"
"1277","ARF39_MA1696.2","ARF39","MA1696.2","C_ARF39",9032,0.59194,410,0.70479,522,-0.01062,1.79287e-15,"False","Not Significant",14.7464511997459,5,"Capped"
"1278","ARF4_MA1697.2","ARF4","MA1697.2","C_ARF16",2672,0.57504,142,0.69405,165,-0.02895,1.76368e-21,"False","Not Significant",20.7535802099305,5,"Capped"
"1279","ARF7_MA1698.2","ARF7","MA1698.2","C_ARF7",2742,0.91072,345,1.05062,401,-0.02326,3.07286e-23,"False","Not Significant",22.5124572258199,5,"Capped"
"1280","O11_MA1816.2","O11","MA1816.2","C_PHYPA_008731",6875,0.90491,1170,1.01537,1299,0.00375,0.00159929,"False","Not Significant",2.79607277829242,2.79607277829242,"Not Capped"
"1281","O2_MA1417.2","O2","MA1417.2","C_CREB3",6094,0.61896,479,0.74026,558,-0.02891,4.8615e-42,"False","Not Significant",41.3132297099121,5,"Capped"
"1282","DREB1G_MA1032.2","DREB1G","MA1032.2","C_ERF025",2305,0.93718,303,1.06635,367,-0.00359,0.838737,"False","Not Significant",0.0763741981159688,0.0763741981159688,"Not Capped"
"1283","SPL11A_MA2425.1","SPL11A","MA2425.1","C_SPL11A",1569,0.75292,163,0.85849,191,0.01179,0.00164944,"False","Not Significant",2.78266347771963,2.78266347771963,"Not Capped"
"1284","SPL11B_MA2426.1","SPL11B","MA2426.1","C_SPL18A",1335,0.86264,189,0.9918,233,-0.01963,5.5513e-13,"False","Not Significant",12.255605302154,5,"Capped"
"1285","SPL12B_MA2427.1","SPL12B","MA2427.1","C_SPL18A",1549,0.82263,210,0.95721,254,-0.03171,5.63327e-23,"False","Not Significant",22.2492394327341,5,"Capped"
"1286","SPL13B_MA2428.1","SPL13B","MA2428.1","C_SPL18A",1461,0.96946,243,1.12105,304,-0.03639,7.31495e-26,"False","Not Significant",25.1357886380689,5,"Capped"
"1287","SPL13D_MA2429.1","SPL13D","MA2429.1","C_SPL18A",1356,0.90551,213,1.02141,256,0.01176,0.00919406,"False","Not Significant",2.03649266639125,2.03649266639125,"Not Capped"
"1288","SPL14B_MA2430.1","SPL14B","MA2430.1","C_SPL18A",1277,0.90176,199,1.03285,236,-0.02337,6.09033e-15,"False","Not Significant",14.2153591748062,5,"Capped"
"1289","SPL15A_MA2431.1","SPL15A","MA2431.1","C_SPL18A",1824,0.79285,236,0.95025,304,-0.06471,7.42812e-52,"True","Up_CD8_Poor",51.129121088923,5,"Capped"
"1290","SPL15B_MA2432.1","SPL15B","MA2432.1","C_D1",10656,0.37648,118,0.40033,110,0.11598,7.92502e-110,"True","Up_CD8_Good",109.1009996331,5,"Capped"
"1291","SPL15D_MA2433.1","SPL15D","MA2433.1","C_SPL11A",1517,0.73734,161,0.85116,184,-0.01172,5.79401e-06,"False","Not Significant",5.23702075957391,5,"Capped"
"1292","SPL16A_MA2434.1","SPL16A","MA2434.1","C_SPL4D",2401,0.77326,292,0.90641,344,-0.03073,9.95803e-29,"False","Not Significant",28.0018265696839,5,"Capped"
"1293","SPL16D_MA2435.1","SPL16D","MA2435.1","C_SPL18A",1466,0.82763,200,0.9874,253,-0.06719,2.7597e-43,"True","Up_CD8_Poor",42.5591381264225,5,"Capped"
"1294","SPL18A_MA2436.1","SPL18A","MA2436.1","C_SPL18A",1589,0.88496,249,1.03924,307,-0.05212,4.06144e-40,"False","Up_CD8_Poor",39.3913199582517,5,"Capped"
"1295","SPL19B_MA2437.1","SPL19B","MA2437.1","C_SPL18A",1369,0.92804,212,1.06256,266,-0.01642,4.31258e-08,"False","Not Significant",7.36526283551605,5,"Capped"
"1296","SPL1D_MA2438.1","SPL1D","MA2438.1","C_SPL18A",1910,0.71218,202,0.84725,252,-0.03864,1.96487e-34,"False","Not Significant",33.7066661781895,5,"Capped"
"1297","SPL2A_MA2439.1","SPL2A","MA2439.1","C_SPL18A",1244,0.92361,200,1.06872,243,-0.0333,1.51559e-18,"False","Not Significant",17.8194182689019,5,"Capped"
"1298","SPL2B_MA2440.1","SPL2B","MA2440.1","C_SPL18A",1520,0.8328,211,0.98496,263,-0.05696,3.25876e-35,"True","Up_CD8_Poor",34.486947623123,5,"Capped"
"1299","SPL3A_MA2441.1","SPL3A","MA2441.1","C_SPL4D",2042,0.65179,163,0.77548,207,-0.02583,1.05905e-18,"False","Not Significant",17.9750835354435,5,"Capped"
"1300","SPL3B_MA2442.1","SPL3B","MA2442.1","C_SPL18A",1615,0.7831,195,0.91245,234,-0.02921,5.62727e-25,"False","Not Significant",24.2497022466201,5,"Capped"
"1301","SPL3D_MA2443.1","SPL3D","MA2443.1","C_SPL18A",1354,0.89866,214,1.02754,249,-0.01341,7.58946e-08,"False","Not Significant",7.11978912362536,5,"Capped"
"1302","SPL4A_MA2444.1","SPL4A","MA2444.1","C_SPL18A",1272,0.91822,201,1.05607,246,-0.02985,1.85066e-21,"False","Not Significant",20.7326733617371,5,"Capped"
"1303","SPL4D_MA2445.1","SPL4D","MA2445.1","C_SPL4D",2422,0.70315,239,0.83227,304,-0.02871,2.22474e-23,"False","Not Significant",22.6527207366665,5,"Capped"
"1304","SPL5A_MA2446.1","SPL5A","MA2446.1","C_SPL18A",1162,0.82463,155,0.96081,188,-0.03808,2.72685e-20,"False","Not Significant",19.5643387513008,5,"Capped"
"1305","SPL5B_MA2447.1","SPL5B","MA2447.1","C_SPL5B",4499,0.39733,100,0.4411,97,0.08184,7.31415e-73,"False","Up_CD8_Good",72.1358361373116,5,"Capped"
"1306","SPL5D_MA2448.1","SPL5D","MA2448.1","C_SPL18A",1619,0.84522,232,0.99227,278,-0.04742,1.60486e-33,"False","Not Significant",32.7945628472961,5,"Capped"
"1307","SPL6A_MA2449.1","SPL6A","MA2449.1","C_SPL6A",2099,0.78578,251,0.91021,303,-0.01607,2.97479e-14,"False","Not Significant",13.5265436870985,5,"Capped"
"1308","SPL7A_MA2450.1","SPL7A","MA2450.1","C_SPL4D",2400,0.82003,318,0.96341,386,-0.04076,4.20776e-38,"False","Not Significant",37.375949039208,5,"Capped"
"1309","SPL7B_MA2451.1","SPL7B","MA2451.1","C_SPL18A",1382,0.88546,210,1.00783,255,-0.00635,0.000227643,"False","Not Significant",3.64274569966334,3.64274569966334,"Not Capped"
"1310","SPL8A_MA2452.1","SPL8A","MA2452.1","C_SPL8B",3668,0.45426,128,0.48055,118,0.10626,7.00899e-84,"True","Up_CD8_Good",83.1543445596409,5,"Capped"
"1311","SPL8B_MA2453.1","SPL8B","MA2453.1","C_SPL8B",3514,0.46921,137,0.49919,126,0.09924,4.13417e-82,"True","Up_CD8_Good",81.3836116688447,5,"Capped"
"1312","SPL8D1_MA2454.1","SPL8D1","MA2454.1","C_SPL8D1",5966,0.36477,91,0.41135,89,0.07322,6.02825e-70,"False","Up_CD8_Good",69.2198087451814,5,"Capped"
"1313","SPL9D_MA2455.1","SPL9D","MA2455.1","C_SPL18A",1782,0.81945,230,0.94568,280,-0.01708,8.43988e-14,"False","Not Significant",13.0736637282213,5,"Capped"
"1314","SIZF2_MA1405.2","SIZF2","MA1405.2","C_SIZF2",5350,0.47362,182,0.57987,218,-0.01654,1.16604e-21,"False","Not Significant",20.9332865512225,5,"Capped"
"1315","EIL4_MA1813.2","EIL4","MA1813.2","C_EIL4",7712,0.39858,148,0.44707,153,0.07118,1.07099e-81,"False","Up_CD8_Good",80.9702145842243,5,"Capped"
"1316","RIN_MA1814.2","RIN","MA1814.2","C_RIN",21152,0.35009,285,0.41623,313,0.03844,3.0033e-78,"False","Not Significant",77.5224012839059,5,"Capped"
"1317","ASR1_MA1812.2","ASR1","MA1812.2","C_ASR1",7296,0.57834,443,0.694,512,-0.02678,2.29841e-42,"False","Not Significant",41.6385724974689,5,"Capped"
"1318","TSAR1_MA1411.2","TSAR1","MA1411.2","C_TSAR1",4049,1.11675,954,1.23831,1058,0.005,0.01186,"False","Not Significant",1.92591531097176,1.92591531097176,"Not Capped"
"1319","TSAR2_MA1412.2","TSAR2","MA1412.2","C_TSAR1",5063,1.3417,1629,1.46857,1793,0.00911,1.64059e-10,"False","Not Significant",9.78499993996172,5,"Capped"
"1320","GLYMA19G26560_MA2390.1","GLYMA19G26560","MA2390.1","C_ARALYDRAFT_493022",9925,0.73094,898,0.89133,1071,-0.07654,2.40551e-90,"True","Up_CD8_Poor",89.6187928333423,5,"Capped"
"1321","HGTX_MA0191.1","HGTX","MA0191.1","C_otp",6927,0.38358,96,0.41604,93,0.10087,5.39662e-90,"True","Up_CD8_Good",89.2678781614629,5,"Capped"
"1322","C15_MA0170.1","C15","MA0170.1","C_hbn",5830,0.35679,72,0.38858,82,0.11014,4.94404e-96,"True","Up_CD8_Good",95.3059180242241,5,"Capped"
"1323","CG11085_MA0171.1","CG11085","MA0171.1","C_hbn",5080,0.40458,139,0.44077,148,0.10548,1.03999e-94,"True","Up_CD8_Good",93.9829708366298,5,"Capped"
"1324","CG11294_MA0172.1","CG11294","MA0172.1","C_otp",6854,0.35583,80,0.39406,87,0.09474,2.84126e-92,"False","Up_CD8_Good",91.5464890227365,5,"Capped"
"1325","CG11617_MA0173.1","CG11617","MA0173.1","C_CG11617",10421,0.36505,150,0.41807,170,0.0662,3.22328e-84,"False","Up_CD8_Good",83.4917019665407,5,"Capped"
"1326","CG15696_MA0176.1","CG15696","MA0176.1","C_hbn",5830,0.35679,72,0.38858,82,0.11014,4.94404e-96,"True","Up_CD8_Good",95.3059180242241,5,"Capped"
"1327","CG18599_MA0177.1","CG18599","MA0177.1","C_otp",4285,0.34828,42,0.39304,52,0.08371,8.74254e-76,"False","Up_CD8_Good",75.0583623719739,5,"Capped"
"1328","CG32105_MA0178.1","CG32105","MA0178.1","C_otp",7078,0.35113,85,0.39179,97,0.09237,1.26534e-88,"False","Up_CD8_Good",87.8977927628014,5,"Capped"
"1329","CG32532_MA0179.1","CG32532","MA0179.1","C_otp",7078,0.35113,85,0.39179,97,0.09237,1.26534e-88,"False","Up_CD8_Good",87.8977927628014,5,"Capped"
"1330","CG4328_MA0182.1","CG4328","MA0182.1","C_H2.0",8650,0.33856,59,0.36487,70,0.10493,5.697e-98,"True","Up_CD8_Good",97.2443537805433,5,"Capped"
"1331","HHEX_MA0183.1","HHEX","MA0183.1","C_otp",9885,0.35977,99,0.38117,96,0.11554,1.39038e-109,"True","Up_CD8_Good",108.856866487984,5,"Capped"
"1332","CG34031_MA0444.1","CG34031","MA0444.1","C_hbn",8133,0.35929,103,0.39818,113,0.095,1.23904e-91,"False","Up_CD8_Good",90.9069146730437,5,"Capped"
"1333","D_MA0445.1","D","MA0445.1","C_D",16896,0.40006,324,0.4703,362,0.03759,4.26946e-73,"False","Not Significant",72.3696270509353,5,"Capped"
"1334","CG12605_MA2203.1","CG12605","MA2203.1","C_snai-1",11653,0.47686,376,0.57478,431,-0.00746,4.00654e-13,"False","Not Significant",12.3972305170456,5,"Capped"
"1335","CG4360_MA2204.1","CG4360","MA2204.1","C_CG4360",11993,0.46231,334,0.54879,421,0.02183,3.1669e-41,"False","Not Significant",40.4993656499637,5,"Capped"
"1336","CG7928_MA2205.1","CG7928","MA2205.1","C_CG7928",14842,0.71719,1172,0.85642,1425,-0.04278,3.08662e-72,"False","Not Significant",71.5105168340946,5,"Capped"
"1337","ERR_MA2226.1","ERR","MA2226.1","C_Nr1h3",8245,0.47936,242,0.58128,296,-0.00897,6.38521e-12,"False","Not Significant",11.1948248148702,5,"Capped"
"1338","HLH4C_MA2241.1","HLH4C","MA2241.1","C_HLH4C",10649,0.56127,526,0.69755,630,-0.05597,2.8259e-82,"False","Up_CD8_Poor",81.5488432105754,5,"Capped"
"1339","SREBP_MA2281.1","SREBP","MA2281.1","C_SREBP",3862,0.714,538,0.80153,553,0.00892,3.74969e-05,"False","Not Significant",4.42600463543347,4.42600463543347,"Not Capped"
"1340","SREBP_MA2282.1","SREBP","MA2282.1","C_SREBP",6557,0.57543,372,0.68315,446,-0.01014,4.4475e-13,"False","Not Significant",12.351884043244,5,"Capped"
"1341","CG3065_MA2298.1","CG3065","MA2298.1","C_SP3",26040,1.26357,7828,1.40486,8718,-0.01447,2.85488e-41,"False","Not Significant",40.5444121418605,5,"Capped"
"1342","CG4854_MA2299.1","CG4854","MA2299.1","C_RFX1",5097,0.64144,414,0.74851,471,-0.00442,0.00255642,"False","Not Significant",2.59236779343311,2.59236779343311,"Not Capped"
"1343","CG8319_MA2300.1","CG8319","MA2300.1","C_CG8319",7604,0.61845,423,0.76426,504,-0.0667,9.01004e-81,"True","Up_CD8_Poor",80.0452732809698,5,"Capped"
"1344","D1_MA2306.1","D1","MA2306.1","C_D1",14937,0.34113,161,0.37962,163,0.08384,4.12932e-103,"False","Up_CD8_Good",102.384121460344,5,"Capped"
"1345","D19B_MA2307.1","D19B","MA2307.1","C_D19B",5958,0.46614,154,0.5129,160,0.07578,4.4494e-76,"False","Up_CD8_Good",75.3516985495264,5,"Capped"
"1346","ZIPIC_MA2322.1","ZIPIC","MA2322.1","C_ZIPIC",18049,0.65617,1152,0.80033,1428,-0.05721,1.24408e-88,"True","Up_CD8_Poor",87.9051516916376,5,"Capped"
"1347","CG9876_MA0184.2","CG9876","MA0184.2","C_otp",5499,0.34207,52,0.38696,64,0.08463,6.18798e-78,"False","Up_CD8_Good",77.2084510986417,5,"Capped"
"1348","CTCF_MA0531.2","CTCF","MA0531.2","C_CTCF",8052,0.92123,1267,1.048,1443,-0.01579,5.80023e-26,"False","Not Significant",25.236554784756,5,"Capped"
"1349","E5_MA0189.2","E5","MA0189.2","C_otp",5499,0.34207,52,0.38696,64,0.08463,6.18798e-78,"False","Up_CD8_Good",77.2084510986417,5,"Capped"
"1350","M1BP_MA1459.2","M1BP","MA1459.2","C_M1BP",7210,0.54246,300,0.65049,370,-0.00851,1.13249e-09,"False","Not Significant",8.94596562416192,5,"Capped"
"1351","PHDP_MA0457.2","PHDP","MA0457.2","C_hbn",14953,0.3448,165,0.38788,177,0.08288,1.07849e-101,"False","Up_CD8_Good",100.967183877418,5,"Capped"
"1352","ARG80_MA0271.1","ARG80","MA0271.1","C_ARG80",20341,0.5289,925,0.63875,1106,-0.01628,3.17808e-45,"False","Not Significant",44.4978351747431,5,"Capped"
"1353","ARR1_MA0274.1","ARR1","MA0274.1","C_ARR1",9194,0.3604,130,0.41457,144,0.06515,1.06024e-78,"False","Up_CD8_Good",77.9745958150393,5,"Capped"
"1354","ASG1_MA0275.1","ASG1","MA0275.1","C_HAL9",13784,1.15168,3285,1.27881,3705,0.00553,5.20071e-08,"False","Not Significant",7.28393736251264,5,"Capped"
"1355","ASH1_MA0276.1","ASH1","MA0276.1","C_ASH1",4621,0.78487,474,0.92252,577,-0.02902,1.02467e-34,"False","Not Significant",33.989415978759,5,"Capped"
"1356","AZF1_MA0277.1","AZF1","MA0277.1","C_AZF1",33321,0.39284,561,0.45876,664,0.04606,6.63106e-94,"False","Not Significant",93.1784170424317,5,"Capped"
"1357","CHA4_MA0283.1","CHA4","MA0283.1","C_CHA4",12395,1.13741,2576,1.28453,2996,-0.02174,2.59733e-45,"False","Not Significant",44.5854728682089,5,"Capped"
"1358","CUP2_MA0287.1","CUP2","MA0287.1","C_CUP2",18178,0.45267,525,0.51598,589,0.05058,1.84159e-82,"False","Not Significant",81.7348070519661,5,"Capped"
"1359","CUP9_MA0288.1","CUP9","MA0288.1","C_CUP9",8099,0.4328,215,0.48358,235,0.07063,5.37127e-84,"False","Up_CD8_Good",83.2699230162034,5,"Capped"
"1360","DAL80_MA0289.1","DAL80","MA0289.1","C_grn",2889,0.43598,83,0.5075,97,0.03818,4.72145e-40,"False","Not Significant",39.3259246051177,5,"Capped"
"1361","DAL81_MA0290.1","DAL81","MA0290.1","C_DAL81",5855,0.91,829,1.03343,961,-0.00072,0.328803,"False","Not Significant",0.483064228609171,0.483064228609171,"Not Capped"
"1362","DAL82_MA0291.1","DAL82","MA0291.1","C_DAL82",1730,0.99316,316,1.11794,350,-0.01515,8.41167e-10,"False","Not Significant",9.07511777354994,5,"Capped"
"1363","FKH2_MA0297.1","FKH2","MA0297.1","C_FKH1",18018,0.41506,409,0.4813,454,0.0433,1.59616e-77,"False","Not Significant",76.7969235768736,5,"Capped"
"1364","GAL4_MA0299.1","GAL4","MA0299.1","C_GAL4",4165,0.88879,517,1.02006,607,-0.01756,8.28763e-19,"False","Not Significant",18.0815696461781,5,"Capped"
"1365","GCR1_MA0304.1","GCR1","MA0304.1","C_GCR2",16163,0.56243,809,0.6656,913,-0.00501,2.30636e-11,"False","Not Significant",10.6370729026741,5,"Capped"
"1366","GLN3_MA0307.1","GLN3","MA0307.1","C_GLN3",36144,0.40025,806,0.46768,882,0.04351,4.03387e-98,"False","Not Significant",97.3942781019568,5,"Capped"
"1367","HAL9_MA0311.1","HAL9","MA0311.1","C_HAL9",37808,1.05694,7493,1.1778,8515,0.0071,1.26052e-20,"False","Not Significant",19.8994502592135,5,"Capped"
"1368","HAP2_MA0313.1","HAP2","MA0313.1","C_HAP2",62459,0.52242,3195,0.60384,3538,0.02667,2.54459e-86,"False","Not Significant",85.5943821838899,5,"Capped"
"1369","HMRA2_MA0318.1","HMRA2","MA0318.1","C_HMRA2",5712,0.3918,110,0.45334,130,0.0457,1.64315e-57,"False","Not Significant",56.7843227888481,5,"Capped"
"1370","IME1_MA0320.1","IME1","MA0320.1","C_IME1",11291,1.11805,2014,1.28202,2472,-0.03726,2.31961e-66,"False","Not Significant",65.6345850276461,5,"Capped"
"1371","INO2_MA0321.1","INO2","MA0321.1","C_INO2",7224,0.44547,201,0.53492,242,0.01264,1.01834e-14,"False","Not Significant",13.9921071969787,5,"Capped"
"1372","INO4_MA0322.1","INO4","MA0322.1","C_INO2",8702,0.42521,219,0.51607,231,0.00247,0.20725,"False","Not Significant",0.683505460777689,0.683505460777689,"Not Capped"
"1373","IXR1_MA0323.1","IXR1","MA0323.1","C_IXR1",9547,0.68103,789,0.7887,909,-0.0025,0.00198613,"False","Not Significant",2.70199232863273,2.70199232863273,"Not Capped"
"1374","LEU3_MA0324.1","LEU3","MA0324.1","C_LEU3",5248,1.11043,1026,1.26527,1181,-0.03205,1.30231e-44,"False","Not Significant",43.8852856246277,5,"Capped"
"1375","MAC1_MA0326.1","MAC1","MA0326.1","C_MAC1",9065,0.4636,297,0.5635,341,-0.00624,1.37638e-07,"False","Not Significant",6.86126164668228,5,"Capped"
"1376","HMRA1_MA0327.1","HMRA1","MA0327.1","C_HMRA1",6166,0.40198,142,0.47754,162,0.02909,8.20499e-37,"False","Not Significant",36.0859219439159,5,"Capped"
"1377","MBP1SWI6_MA0330.1","MBP1::SWI6","MA0330.1","C_MBP1::SWI6",526,1.07358,102,1.1924,122,0.01581,0.000141084,"False","Not Significant",3.85052223575461,3.85052223575461,"Not Capped"
"1378","MCM1_MA0331.1","MCM1","MA0331.1","C_MCM1",7484,0.50314,340,0.63001,400,-0.04438,1.13264e-63,"False","Not Significant",62.9459081050152,5,"Capped"
"1379","MET28_MA0332.1","MET28","MA0332.1","C_MET28",42104,0.56103,2054,0.698,2537,-0.05555,2.79526e-109,"True","Up_CD8_Poor",108.55357779017,5,"Capped"
"1380","MOT3_MA0340.1","MOT3","MA0340.1","C_MOT3",19487,0.45049,555,0.52359,666,0.0374,3.53022e-71,"False","Not Significant",70.452198228944,5,"Capped"
"1381","MSN2_MA0341.1","MSN2","MA0341.1","C_RGM1",142216,0.74357,13265,0.89004,15861,-0.05242,3.47348e-126,"True","Up_CD8_Poor",125.459235197413,5,"Capped"
"1382","MSN4_MA0342.1","MSN4","MA0342.1","C_RGM1",142216,0.74357,13265,0.89004,15861,-0.05242,3.47348e-126,"True","Up_CD8_Poor",125.459235197413,5,"Capped"
"1383","NHP10_MA0344.1","NHP10","MA0344.1","C_NHP10",13323,1.00726,1813,1.17414,2283,-0.05275,2.48824e-77,"False","Up_CD8_Poor",76.6041077326433,5,"Capped"
"1384","PDR3_MA0353.1","PDR3","MA0353.1","C_PDR3",6603,0.97923,948,1.1195,1111,-0.0173,5.15486e-23,"False","Not Significant",22.2877831251531,5,"Capped"
"1385","PHO2_MA0356.1","PHO2","MA0356.1","C_PHO2",10791,0.32816,89,0.36901,96,0.08965,6.8295e-100,"False","Up_CD8_Good",99.1656110906361,5,"Capped"
"1386","PHO4_MA0357.1","PHO4","MA0357.1","C_PHYPA_008731",3205,0.81285,386,0.94274,460,-0.02052,3.22475e-22,"False","Not Significant",21.4915039485726,5,"Capped"
"1387","REI1_MA0364.1","REI1","MA0364.1","C_REI1",19223,0.70661,1595,0.8429,1884,-0.03912,5.41183e-74,"False","Not Significant",73.266655854207,5,"Capped"
"1388","RGM1_MA0366.1","RGM1","MA0366.1","C_RGM1",142216,0.74357,13265,0.89004,15861,-0.05242,3.47348e-126,"True","Up_CD8_Poor",125.459235197413,5,"Capped"
"1389","RIM101_MA0368.1","RIM101","MA0368.1","C_NFIA",9905,0.6274,671,0.76087,794,-0.04454,5.89817e-65,"False","Not Significant",64.2292827141515,5,"Capped"
"1390","RME1_MA0370.1","RME1","MA0370.1","C_RME1",13932,0.44995,408,0.53408,446,0.0171,2.04555e-32,"False","Not Significant",31.6891899004439,5,"Capped"
"1391","ROX1_MA0371.1","ROX1","MA0371.1","C_ROX1",10908,0.42752,288,0.50544,354,0.02829,4.0918e-49,"False","Not Significant",48.3880856019929,5,"Capped"
"1392","RPN4_MA0373.1","RPN4","MA0373.1","C_MET31",13661,0.90085,1802,1.04036,2156,-0.02979,4.66985e-56,"False","Not Significant",55.3306970691595,5,"Capped"
"1393","MOT2_MA0379.1","MOT2","MA0379.1","C_MOT2",28370,0.37548,489,0.39836,461,0.1174,4.88075e-131,"True","Up_CD8_Good",130.311513437048,5,"Capped"
"1394","SPT2_MA0387.1","SPT2","MA0387.1","C_SPT2",10895,0.3735,189,0.42432,188,0.06116,7.45518e-82,"False","Up_CD8_Good",81.1275418663541,5,"Capped"
"1395","SPT23_MA0388.1","SPT23","MA0388.1","C_SPT23",18123,0.37723,316,0.43791,331,0.04634,9.94171e-86,"False","Not Significant",85.0025389093962,5,"Capped"
"1396","STB4_MA0391.1","STB4","MA0391.1","C_STB4",1241,0.8152,129,0.93647,160,-0.00901,0.00509153,"False","Not Significant",2.29315169296561,2.29315169296561,"Not Capped"
"1397","STB5_MA0392.1","STB5","MA0392.1","C_STB5",1303,0.90621,185,1.03193,211,-0.01934,4.93493e-11,"False","Not Significant",10.3067190032435,5,"Capped"
"1398","STE12_MA0393.1","STE12","MA0393.1","C_STE12",5459,0.40437,108,0.48028,142,0.03517,5.51076e-44,"False","Not Significant",43.2587885025919,5,"Capped"
"1399","STP1_MA0394.1","STP1","MA0394.1","C_STP1",10625,1.19239,2367,1.36122,2816,-0.03709,1.42098e-61,"False","Not Significant",60.8474120346346,5,"Capped"
"1400","SUT1_MA0399.1","SUT1","MA0399.1","C_rst2",14699,1.12942,2684,1.30449,3288,-0.05929,1.2428e-93,"True","Up_CD8_Poor",92.9055987554171,5,"Capped"
"1401","SWI4_MA0401.1","SWI4","MA0401.1","C_SWI4",1498,1.02561,256,1.12594,283,0.04178,3.28442e-32,"False","Not Significant",31.4835413119608,5,"Capped"
"1402","TBS1_MA0404.1","TBS1","MA0404.1","C_TBS1",5848,1.17743,1186,1.33265,1419,-0.02125,1.18924e-31,"False","Not Significant",30.9247304917585,5,"Capped"
"1403","TEA1_MA0405.1","TEA1","MA0405.1","C_TEA1",3247,1.03003,588,1.17889,686,-0.03641,1.55477e-33,"False","Not Significant",32.8083338478711,5,"Capped"
"1404","THI2_MA0407.1","THI2","MA0407.1","C_THI2",10516,0.48176,373,0.55199,395,0.03736,5.45269e-63,"False","Not Significant",62.2633891924134,5,"Capped"
"1405","TYE7_MA0409.1","TYE7","MA0409.1","C_ARNT2",9976,0.66699,982,0.77442,1093,-0.01159,1.27025e-18,"False","Not Significant",17.8961107964177,5,"Capped"
"1406","YAP5_MA0417.1","YAP5","MA0417.1","C_YAP5",14586,0.40976,306,0.47746,330,0.04226,5.46699e-75,"False","Not Significant",74.2622517205019,5,"Capped"
"1407","YAP7_MA0419.1","YAP7","MA0419.1","C_YAP7",6314,0.37985,105,0.44531,116,0.04229,3.48169e-53,"False","Not Significant",52.4582098998708,5,"Capped"
"1408","NSI1_MA0421.1","NSI1","MA0421.1","C_NSI1",3466,0.73358,315,0.87129,370,-0.05088,2.04767e-52,"False","Not Significant",51.6887400324261,5,"Capped"
"1409","YHP1_MA0426.1","YHP1","MA0426.1","C_B-H2",9415,0.3901,220,0.43357,242,0.08861,4.36082e-99,"False","Up_CD8_Good",98.3604318391739,5,"Capped"
"1410","YLL054C_MA0429.1","YLL054C","MA0429.1","C_RDS1",4748,1.09401,804,1.24269,940,-0.02713,2.29278e-35,"False","Not Significant",34.6396376152961,5,"Capped"
"1411","YNR063W_MA0432.1","YNR063W","MA0432.1","C_OAF1",3442,0.88072,391,1.00263,467,-0.00509,0.00209089,"False","Not Significant",2.67966881445618,2.67966881445618,"Not Capped"
